"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Target genes (miRTarBase)","ZNF317","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-1205; hsa-miR-520d-3p"
"Diseases (MNDR)","Bladder urothelial carcinoma","depleted","0.0461538","0.0461538","0.195421","3","hsa-miR-378c; hsa-miR-134-3p; hsa-miR-139-3p"
"Diseases (MNDR)","Breast carcinoma","depleted","0.0461538","0.0461538","0.195421","3","hsa-miR-378c; hsa-miR-134-3p; hsa-miR-139-3p"
"Diseases (MNDR)","Head and neck cancer","depleted","0.0461538","0.0461538","0.195421","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Diseases (MNDR)","Pancreatic ductal adenocarcinoma","depleted","0.0461538","0.0461538","0.195421","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Published Diseases","pancreatitis downregulated","enriched","0.0461538","0.0461538","0.35979","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","ACPL2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ACTA1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ACVR2A","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","ADAMTS9","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","ANKRD26","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ARF6","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","ARGLU1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ARRDC3","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","ATP13A3","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","ATP1A1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ATXN1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","BDP1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","BOD1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","BTAF1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","C14orf37","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","CAB39","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","CAPN2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","CBLN2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","CDK2AP1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","CEBPD","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","CENPQ","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","CFLAR","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","COL4A2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","COPS8","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","DNAJB9","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","DOCK5","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","EIF1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","FAM13C","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","FBXL3","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","FBXW11","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","FGB","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","FOS","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","FOXC1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","GATA6","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","GINS1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","GJA1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","GOLGA4","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","GPR37","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","GREM1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","IBTK","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","IDH3G","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","JPH1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","KCNMB4","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","KIF5C","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","LHFPL2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","LIMCH1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","LRP12","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","MBNL3","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","MINK1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","MOG","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","MTUS1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","NEFL","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","NEK9","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","NIPSNAP3A","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","OGG1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","PCSK6","depleted","0.0461538","0.0461538","0.327302","3","hsa-miR-378c; hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","PIP4K2A","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","PISD","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","PMP22","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","PPP1R15B","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","PPP1R1C","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","PRDM2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","PTPLAD1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","RAB12","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","RALGPS2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","RANBP9","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","RBM12B","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","RBM23","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","RBM24","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","ROBO1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","RRBP1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","SLC3A1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","SNRNP70","depleted","0.0461538","0.0461538","0.327302","3","hsa-miR-378c; hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","SORL1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","SPAST","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","SUSD1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","TMEM165","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","TMEM184B","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","TNRC18","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","UBQLN1","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","UXS1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1205; hsa-miR-520d-3p"
"Interactions (NPInter)","WHSC1","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","YTHDF2","depleted","0.0461538","0.0461538","0.327302","2","hsa-miR-105-3p; hsa-miR-139-3p"
"Interactions (NPInter)","YWHAH","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ZCCHC3","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ZEB2","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ZNF512","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Interactions (NPInter)","ZZZ3","enriched","0.0461538","0.0461538","0.327302","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
