"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","MHC class I protein binding GO0042288","depleted","0.0084567","0.0084567","0.361506","3","hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","WD40-repeat domain binding GO0071987","depleted","0.0084567","0.0084567","0.361506","3","hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276"
"Annotations derived over miRTarBase (Gene Ontology)","apoptotic DNA fragmentation GO0006309","enriched","0.0084567","0.0084567","0.361506","3","hsa-miR-125a-3p; hsa-miR-6800-5p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","dendritic cell chemotaxis GO0002407","enriched","0.0084567","0.0084567","0.361506","3","hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of chemokine C-X-C motif ligand 2 production GO2000343","enriched","0.0084567","0.0084567","0.361506","3","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of monocyte chemotaxis GO0090026","enriched","0.0084567","0.0084567","0.361506","3","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-642b-3p"
"Target genes (miRTarBase)","SUSD6","depleted","0.0084567","0.0084567","0.312272","3","hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-1343-3p"
"Diseases (MNDR)","Glioma","enriched","0.0084567","0.0084567","0.148148","3","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","transcription by RNA polymerase III GO0006383","enriched","0.0089025","0.0089025","0.361506","7","hsa-miR-6802-5p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-5195-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of vascular endothelial growth factor production GO0010575","enriched","0.0090005","0.0090005","0.361506","6","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-663a; hsa-miR-887-3p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein phosphorylation GO0001933","enriched","0.0090219","0.0090219","0.361506","23","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-6805-5p; hsa-miR-197-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4783-3p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p; hsa-miR-6769a-5p"
"Pathways (KEGG)","Systemic lupus erythematosus","enriched","0.0090219","0.0090219","0.518934","23","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-92b-5p; hsa-miR-1238-5p; hsa-miR-5195-3p; hsa-miR-4758-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-3940-5p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","BORC complex GO0099078","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","K48-linked deubiquitinase activity GO1990380","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","anterograde neuronal dense core vesicle transport GO1990048","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","organelle transport along microtubule GO0072384","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of endosome size GO0051036","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of lysosome size GO0062196","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","retrograde neuronal dense core vesicle transport GO1990049","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","synaptic vesicle transport GO0048489","enriched","0.0093627","0.0093627","0.361506","4","hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6756-5p; hsa-miR-575"
"Diseases (MNDR)","Basal-like breast cancer","enriched","0.0093627","0.0093627","0.148148","4","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-887-3p; hsa-miR-575"
"Diseases (MNDR)","Breast cancer luminal","enriched","0.0093627","0.0093627","0.148148","4","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-887-3p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","microtubule organizing center GO0005815","depleted","0.0096872","0.0096872","0.361506","11","hsa-miR-6729-5p; hsa-miR-1238-5p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-4734; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","brush border membrane GO0031526","enriched","0.0097973","0.0097973","0.361506","5","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-1228-5p; hsa-miR-4706"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to interferon-beta GO0035458","enriched","0.0097973","0.0097973","0.361506","5","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-92a-2-5p"
"Annotations derived over miRTarBase (Gene Ontology)","complement activation GO0006956","enriched","0.0097973","0.0097973","0.361506","5","hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-1228-5p; hsa-miR-4706"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of glucose import GO0046325","depleted","0.0097973","0.0097973","0.361506","5","hsa-miR-3184-5p; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","reverse cholesterol transport GO0043691","enriched","0.0097973","0.0097973","0.361506","5","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-1228-5p; hsa-miR-4706"
"Target genes (miRTarBase)","PEA15","depleted","0.0097973","0.0097973","0.312272","5","hsa-miR-3184-5p; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","C5L2 anaphylatoxin chemotactic receptor binding GO0031715","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","GMP biosynthetic process GO0006177","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","axonemal microtubule GO0005879","depleted","0.010101","0.010101","0.361506","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","branchiomotor neuron axon guidance GO0021785","enriched","0.010101","0.010101","0.361506","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","chitobiosyldiphosphodolichol beta-mannosyltransferase activity GO0004578","depleted","0.010101","0.010101","0.361506","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","chylomicron GO0042627","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","complement-mediated synapse pruning GO0150062","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","de novo AMP biosynthetic process GO0044208","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","de novo IMP biosynthetic process GO0006189","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","de novo XMP biosynthetic process GO0097294","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","detection of chemical stimulus involved in sensory perception of bitter taste GO0001580","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","facial nerve structural organization GO0021612","enriched","0.010101","0.010101","0.361506","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","intraciliary anterograde transport GO0035720","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","large ribosomal subunit GO0015934","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of formation of translation preinitiation complex GO1901194","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neuron projection guidance GO0097485","enriched","0.010101","0.010101","0.361506","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclease activity GO0004518","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","palmitoyltransferase activity GO0016409","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of G protein-coupled receptor signaling pathway GO0045745","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of apoptotic cell clearance GO2000427","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of glucose transmembrane transport GO0010828","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein palmitoylation GO0018345","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pyramidal neuron development GO0021860","enriched","0.010101","0.010101","0.361506","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","transforming growth factor beta ligand-receptor complex GO0070021","depleted","0.010101","0.010101","0.361506","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","tricuspid valve morphogenesis GO0003186","depleted","0.010101","0.010101","0.361506","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","trigeminal nerve structural organization GO0021637","enriched","0.010101","0.010101","0.361506","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vertebrate eye-specific patterning GO0150064","enriched","0.010101","0.010101","0.361506","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","very-low-density lipoprotein particle assembly GO0034379","enriched","0.010101","0.010101","0.361506","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","ALG1","depleted","0.010101","0.010101","0.312272","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Target genes (miRTarBase)","C3","enriched","0.010101","0.010101","0.312272","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","MRPS10","enriched","0.010101","0.010101","0.312272","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","PLXNA3","enriched","0.010101","0.010101","0.312272","2","hsa-miR-6861-5p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","PXMP4","enriched","0.010101","0.010101","0.312272","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","RPL13A","enriched","0.010101","0.010101","0.312272","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","TRUB2","depleted","0.010101","0.010101","0.312272","2","hsa-miR-1343-3p; hsa-miR-4732-5p"
"Target genes (miRTarBase)","ZNF101","enriched","0.010101","0.010101","0.312272","2","hsa-miR-1307-3p; hsa-miR-6729-5p"
"Target genes (miRTarBase)","ZNF43","enriched","0.010101","0.010101","0.312272","2","hsa-miR-125a-3p; hsa-miR-6729-5p"
"Reactome (miRPathDB)","Mitotic G1-G1S phases","enriched","0.010101","0.010101","0.458347","2","hsa-miR-6802-5p; hsa-miR-6729-5p"
"Annotations derived over miRTarBase (Gene Ontology)","roof of mouth development GO0060021","depleted","0.0106703","0.0106703","0.361506","12","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-4675; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4276; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","endothelial cell migration GO0043542","depleted","0.0107723","0.0107723","0.361506","18","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-663a; hsa-miR-6090; hsa-miR-575; hsa-miR-4675; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-128-1-5p; hsa-miR-1233-5p; hsa-miR-4276; hsa-miR-4734; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","retrograde transport, endosome to Golgi GO0042147","enriched","0.0108475","0.0108475","0.361506","15","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-6090; hsa-miR-4687-5p; hsa-miR-5195-3p; hsa-miR-6805-5p; hsa-miR-1203; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","type I interferon-mediated signaling pathway GO0060337","enriched","0.0112651","0.0112651","0.361506","8","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-6784-5p; hsa-miR-6805-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to organic substance GO0010033","enriched","0.0113163","0.0113163","0.361506","6","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6800-5p; hsa-miR-5195-3p; hsa-miR-3184-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glucuronosyltransferase activity GO0015020","depleted","0.0116279","0.0116279","0.361506","3","hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","monoatomic ion homeostasis GO0050801","depleted","0.0116279","0.0116279","0.361506","3","hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin-dependent protein serinethreonine kinase activity GO0004693","enriched","0.0119926","0.0119926","0.361506","8","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6800-5p; hsa-miR-663a; hsa-miR-5195-3p; hsa-miR-3184-5p; hsa-miR-4276"
"Annotations derived over miRTarBase (Gene Ontology)","proteasome-mediated ubiquitin-dependent protein catabolic process GO0043161","enriched","0.0127189","0.0127189","0.361506","28","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-4687-5p; hsa-miR-1238-5p; hsa-miR-5195-3p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NFAT protein binding GO0051525","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6090; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","aminopeptidase activity GO0004177","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H2A monoubiquitination GO0035518","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-642b-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of DNA ligation GO0051106","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-1307-3p; hsa-miR-642b-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of dendritic cell cytokine production GO0002732","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of neuroinflammatory response GO0150078","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-887-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of reactive oxygen species biosynthetic process GO1903428","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to kinetochore GO0034501","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-6802-5p; hsa-miR-6800-5p; hsa-miR-663a; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of innate immune response GO0045088","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","telomerase activity GO0003720","enriched","0.0129937","0.0129937","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitotic metaphase plate congression GO0007080","enriched","0.0132745","0.0132745","0.361506","11","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-4276; hsa-miR-4783-3p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","intracellular protein transport GO0006886","depleted","0.0139556","0.0139556","0.361506","28","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-1238-5p; hsa-miR-5195-3p; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-1203; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4783-3p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of ATP-dependent activity GO0043462","depleted","0.0139864","0.0139864","0.361506","5","hsa-miR-125a-3p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4732-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","defense response to Gram-negative bacterium GO0050829","enriched","0.0141615","0.0141615","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-1233-5p"
"Annotations derived over miRTarBase (Gene Ontology)","late endosome GO0005770","depleted","0.0145693","0.0145693","0.361506","26","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-4675; hsa-miR-3184-5p; hsa-miR-1203; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4734; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p; hsa-miR-6769a-5p"
