Score,Name,Disease categories,# Total Genes,# Matched Genes,Matched Genes (Symbols),Evidence URL,Genetic Associations,Matched Genes for Genetic Associations,Diferentially Expressed Genes in Tissue Samples,Genes Matched to Differentially Expressed Genes
2.83,"Fanconi Anemia, Complementation Group W","Bone diseases, Nephrological diseases, Neuronal diseases, Mental diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",1,1,RFWD3,https://www.malacards.org/card/fanconi_anemia_complementation_group_w,"Causative mutation, Unconfirmed association, Genetic tests",RFWD3,,
2.83,"Facioscapulohumeral Muscular Dystrophy 3, Digenic","Muscle diseases, Genetic diseases",1,1,LRIF1,https://www.malacards.org/card/facioscapulohumeral_muscular_dystrophy_3_digenic,"Causative mutation, Unconfirmed association",LRIF1,,
2.83,"Muscular Dystrophy, Congenital Hearing Loss, And Ovarian Insufficiency Syndrome","Respiratory diseases, Muscle diseases, Ear diseases, Genetic diseases",1,1,GGPS1,https://www.malacards.org/card/muscular_dystrophy_congenital_hearing_loss_and_ovarian_insufficiency_syndrome,Causative mutation,GGPS1,,
2.83,"Short Stature, Onychodysplasia, Facial Dysmorphism, And Hypotrichosis","Bone diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,POC1A,https://www.malacards.org/card/short_stature_onychodysplasia_facial_dysmorphism_and_hypotrichosis,"Causative mutation, Genetic tests",POC1A,,
2.83,Chilblain Lupus 2,"Bone diseases, Neuronal diseases, Immune diseases, Skin diseases, Ear diseases, Smell/Taste diseases, Genetic diseases, Rare diseases",1,1,SAMHD1,https://www.malacards.org/card/chilblain_lupus_2,"Causative mutation, Unconfirmed association, Genetic tests",SAMHD1,,
2.83,"Neurodevelopmental Disorder With Microcephaly, Impaired Language, Epilepsy, And Gait Abnormalities","Neuronal diseases, Mental diseases, Genetic diseases",1,1,NARS1,https://www.malacards.org/card/neurodevelopmental_disorder_with_microcephaly_impaired_language_epilepsy_and_gait_abnormalities,Causative mutation,NARS1,,
2.83,"Developmental Delay With Hypotonia, Myopathy, And Brain Abnormalities",Genetic diseases,1,1,GOLGA2,https://www.malacards.org/card/developmental_delay_with_hypotonia_myopathy_and_brain_abnormalities,Causative mutation,GOLGA2,,
2.83,Aicardi-Goutieres Syndrome 5,"Bone diseases, Liver diseases, Neuronal diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases",1,1,SAMHD1,https://www.malacards.org/card/aicardi_goutieres_syndrome_5,"Causative mutation, Genetic tests",SAMHD1,,
2.83,Oculopharyngodistal Myopathy 4,"Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,RILPL1,https://www.malacards.org/card/oculopharyngodistal_myopathy_4,Causative mutation,RILPL1,,
2.83,"Developmental Delay, Impaired Speech, And Behavioral Abnormalities, With Or Without Seizures","Neuronal diseases, Mental diseases, Oral diseases, Genetic diseases",1,1,ARFGEF1,https://www.malacards.org/card/developmental_delay_impaired_speech_and_behavioral_abnormalities_with_or_without_seizures,Causative mutation,ARFGEF1,,
2.83,Hyperphosphatasia With Impaired Intellectual Development Syndrome 2,"Gastrointestinal diseases, Neuronal diseases, Mental diseases, Genetic diseases",1,1,PIGO,https://www.malacards.org/card/hyperphosphatasia_with_impaired_intellectual_development_syndrome_2,Causative mutation,PIGO,,
2.83,Hennekam Lymphangiectasia-Lymphedema Syndrome 1,"Gastrointestinal diseases, Immune diseases, Genetic diseases",1,1,CCBE1,https://www.malacards.org/card/hennekam_lymphangiectasia_lymphedema_syndrome_1,"Causative mutation, Genetic tests",CCBE1,,
2.83,"Neurodevelopmental Disorder With Microcephaly, Impaired Language, And Gait Abnormalities","Neuronal diseases, Mental diseases, Genetic diseases",1,1,NARS1,https://www.malacards.org/card/neurodevelopmental_disorder_with_microcephaly_impaired_language_and_gait_abnormalities,Causative mutation,NARS1,,
2.83,"Neurodevelopmental Disorder With Hypotonia, Craniofacial Abnormalities, And Seizures","Neuronal diseases, Mental diseases, Genetic diseases",1,1,SNIP1,https://www.malacards.org/card/neurodevelopmental_disorder_with_hypotonia_craniofacial_abnormalities_and_seizures,"Causative mutation, Genetic tests",SNIP1,,
2.83,"Intellectual Developmental Disorder, X-Linked 113","Bone diseases, Nephrological diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Oral diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,CSTF2,https://www.malacards.org/card/intellectual_developmental_disorder_x_linked_113,"Causative mutation, Unconfirmed association",CSTF2,,
2.83,"Psoriasis 15, Pustular","Bone diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases",1,1,AP1S3,https://www.malacards.org/card/psoriasis_15_pustular,"Causative mutation, Risk factor, Genetic tests",AP1S3,,
2.83,"Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Recessive 5","Bone diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,TOP3A,https://www.malacards.org/card/progressive_external_ophthalmoplegia_with_mitochondrial_dna_deletions_autosomal_recessive_5,"Causative mutation, Unconfirmed association, Genetic tests",TOP3A,,
2.83,"Intellectual Developmental Disorder, Autosomal Recessive 52","Bone diseases, Gastrointestinal diseases, Nephrological diseases, Liver diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,LMAN2L,https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_recessive_52,"Causative mutation, Unconfirmed association",LMAN2L,,
2.83,Ataxia-Telangiectasia-Like Disorder 1,"Eye diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Reproductive diseases, Immune diseases, Blood diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,MRE11,https://www.malacards.org/card/ataxia_telangiectasia_like_disorder_1,"Causative mutation, Genetic tests",MRE11,,
2.83,Snijders Blok-Fisher Syndrome,"Neuronal diseases, Mental diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,POU3F3,https://www.malacards.org/card/snijders_blok_fisher_syndrome,Causative mutation,POU3F3,,
2.83,Bacteremia 1,Genetic diseases,1,1,TIRAP,https://www.malacards.org/card/bacteremia_1,"Causative mutation, Risk factor, Genetic tests",TIRAP,,
2.83,Autoinflammatory-Pancytopenia Syndrome,Genetic diseases,1,1,DNASE2,https://www.malacards.org/card/autoinflammatory_pancytopenia_syndrome,Causative mutation,DNASE2,,
2.83,"Intellectual Developmental Disorder, Autosomal Dominant 69","Bone diseases, Gastrointestinal diseases, Nephrological diseases, Liver diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,LMAN2L,https://www.malacards.org/card/intellectual_developmental_disorder_autosomal_dominant_69,"Causative mutation, Unconfirmed association, Genetic tests",LMAN2L,,
2.83,"Ciliary Dyskinesia, Primary, 34","Respiratory diseases, Reproductive diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",1,1,DNAJB13,https://www.malacards.org/card/ciliary_dyskinesia_primary_34,"Causative mutation, Genetic tests",DNAJB13,,
2.83,"Renal Tubular Acidosis, Proximal, With Ocular Abnormalities And Impaired Intellectual Development","Nephrological diseases, Neuronal diseases, Mental diseases, Genetic diseases, Rare diseases",2,1,SLC4A4,https://www.malacards.org/card/renal_tubular_acidosis_proximal_with_ocular_abnormalities_and_impaired_intellectual_development,"Causative mutation, Genetic tests",SLC4A4,,
2.83,"Melanoma, Cutaneous Malignant 9","Nephrological diseases, Endocrine diseases, Skin diseases, Genetic diseases, Rare diseases, Cancer diseases",2,1,TERT,https://www.malacards.org/card/melanoma_cutaneous_malignant_9_2,"Causative mutation, Risk factor, Genetic tests",TERT,,
2.83,"Seizures, Benign Familial Infantile, 2","Eye diseases, Neuronal diseases, Oral diseases, Genetic diseases, Rare diseases",2,1,PRRT2,https://www.malacards.org/card/seizures_benign_familial_infantile_2,"Causative mutation, Genetic tests",PRRT2,,
2.83,Gallbladder Disease 4,"Gastrointestinal diseases, Nephrological diseases, Liver diseases, Metabolic diseases, Genetic diseases, Rare diseases",2,1,ABCG8,https://www.malacards.org/card/gallbladder_disease_4,"Causative mutation, Risk factor, Genetic tests",ABCG8,,
2.83,Prrt2-Associated Paroxysmal Movement Disorders,,2,1,PRRT2,https://www.malacards.org/card/prrt2_associated_paroxysmal_movement_disorders,Causative mutation,PRRT2,,
2.83,"Pulmonary Fibrosis And/Or Bone Marrow Failure Syndrome, Telomere-Related, 1","Bone diseases, Respiratory diseases, Immune diseases, Genetic diseases, Cancer diseases",2,1,TERT,https://www.malacards.org/card/pulmonary_fibrosis_and_or_bone_marrow_failure_syndrome_telomere_related_1,"Causative mutation, Genetic tests",TERT,,
2.83,"Vertebral, Cardiac, Tracheoesophageal, Renal, And Limb Defects","Nephrological diseases, Genetic diseases",2,1,WBP11,https://www.malacards.org/card/vertebral_cardiac_tracheoesophageal_renal_and_limb_defects,Causative mutation,WBP11,,
2.83,"Microcephaly, Growth Restriction, And Increased Sister Chromatid Exchange 2","Skin diseases, Genetic diseases, Rare diseases",2,1,TOP3A,https://www.malacards.org/card/microcephaly_growth_restriction_and_increased_sister_chromatid_exchange_2,"Causative mutation, Genetic tests",TOP3A,,
2.83,"Ciliary Dyskinesia, Primary, 32","Respiratory diseases, Reproductive diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",2,1,RSPH3,https://www.malacards.org/card/ciliary_dyskinesia_primary_32,"Causative mutation, Genetic tests",RSPH3,,
2.83,Glut1 Deficiency Syndrome 2,"Neuronal diseases, Genetic diseases, Rare diseases",3,1,PRRT2,https://www.malacards.org/card/glut1_deficiency_syndrome_2,Causative mutation,PRRT2,,
2.83,"Mitochondrial Complex I Deficiency, Nuclear Type 35","Metabolic diseases, Genetic diseases",3,1,NARS1,https://www.malacards.org/card/mitochondrial_complex_i_deficiency_nuclear_type_35,Causative mutation,NARS1,,
2.83,Sitosterolemia 1,"Gastrointestinal diseases, Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",3,1,ABCG8,https://www.malacards.org/card/sitosterolemia_1,"Causative mutation, Genetic tests",ABCG8,,
2.83,"Myopathy, Autosomal Recessive, With Rigid Spine And Distal Joint Contractures","Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",3,1,TOR1AIP1,https://www.malacards.org/card/myopathy_autosomal_recessive_with_rigid_spine_and_distal_joint_contractures,"Causative mutation, Unconfirmed association",TOR1AIP1,,
2.83,"Neurodevelopmental Disorder With Or Without Hypotonia, Seizures, And Cerebellar Atrophy","Neuronal diseases, Mental diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",3,1,PIGG,https://www.malacards.org/card/neurodevelopmental_disorder_with_or_without_hypotonia_seizures_and_cerebellar_atrophy,Causative mutation,PIGG,,
2.83,"Diarrhea 3, Secretory Sodium, Congenital, With Or Without Other Congenital Anomalies","Gastrointestinal diseases, Metabolic diseases, Genetic diseases, Rare diseases",3,1,SLC9A3,https://www.malacards.org/card/diarrhea_3_secretory_sodium_congenital_with_or_without_other_congenital_anomalies,Causative mutation,SLC9A3,,
2.83,Roifman-Chitayat Syndrome,"Bone diseases, Neuronal diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases",3,1,KNSTRN,https://www.malacards.org/card/roifman_chitayat_syndrome,"Causative mutation, Unconfirmed association, Genetic tests",KNSTRN,,
2.83,Familial Chilblain Lupus,"Bone diseases, Neuronal diseases, Immune diseases, Skin diseases, Ear diseases, Smell/Taste diseases, Genetic diseases, Rare diseases",3,1,SAMHD1,https://www.malacards.org/card/familial_chilblain_lupus,Causative mutation,SAMHD1,,
2.83,Hypogonadotropic Hypogonadism 18 With Or Without Anosmia,"Endocrine diseases, Reproductive diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",5,1,IL17RD,https://www.malacards.org/card/hypogonadotropic_hypogonadism_18_with_or_without_anosmia,"Causative mutation, Genetic tests",IL17RD,,
2.83,Hereditary Spastic Paraplegia 72a,"Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",6,1,REEP2,https://www.malacards.org/card/hereditary_spastic_paraplegia_72a,Causative mutation,REEP2,,
2.83,Arteriovenous Malformations Of The Brain,"Neuronal diseases, Cardiovascular diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",49,2,"IL17RD, RASA2",https://www.malacards.org/card/arteriovenous_malformations_of_the_brain,Causative mutation,IL17RD,,
2.83,Systemic-Onset Juvenile Idiopathic Arthritis,"Bone diseases, Liver diseases, Respiratory diseases, Immune diseases, Rare diseases",220,4,"CENPM, CSNK1E, ECHDC3, POC1A",https://www.malacards.org/card/systemic_onset_juvenile_idiopathic_arthritis_2,,,Blood,"CENPM, CSNK1E, ECHDC3, POC1A"
2.81,Autosomal Recessive Cerebellar Ataxia,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases",83,3,"ACO1, MRE11, RNF168",https://www.malacards.org/card/autosomal_recessive_cerebellar_ataxia,,,,
2.81,Dilated Cardiomyopathy,"Bone diseases, Neuronal diseases, Cardiovascular diseases, Muscle diseases, Immune diseases, Ear diseases, Genetic diseases, Rare diseases, Cancer diseases",544,3,"CAPZA2, FKTN, PIK3CB",https://www.malacards.org/card/dilated_cardiomyopathy,"Causative mutation, Genetic tests",FKTN,,
2.80,Congenital Muscular Dystrophy,"Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Oral diseases, Genetic diseases, Rare diseases",80,2,"FKBP14, FKTN",https://www.malacards.org/card/congenital_muscular_dystrophy,Causative mutation,FKBP14,,
2.79,Familial Or Sporadic Hemiplegic Migraine,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases",4,1,PRRT2,https://www.malacards.org/card/familial_or_sporadic_hemiplegic_migraine,Causative mutation,PRRT2,,
2.79,Congenital Muscular Dystrophy Without Intellectual Disability,"Neuronal diseases, Muscle diseases, Metabolic diseases, Rare diseases",4,1,FKTN,https://www.malacards.org/card/congenital_muscular_dystrophy_without_intellectual_disability,Causative mutation,FKTN,,
2.79,Paroxysmal Nonkinesigenic Dyskinesia 1,"Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",4,1,PRRT2,https://www.malacards.org/card/paroxysmal_nonkinesigenic_dyskinesia_1,Causative mutation,PRRT2,,
2.79,Schizophrenia,"Neuronal diseases, Mental diseases, Ear diseases, Genetic diseases",557,3,"KIAA1586, NT5C2, PIK3CB",https://www.malacards.org/card/schizophrenia,Causative mutation,KIAA1586,,
2.78,Developmental And Epileptic Encephalopathy 53,"Liver diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",9,2,"FIG4, PI4K2B",https://www.malacards.org/card/developmental_and_epileptic_encephalopathy_53,,,,
2.78,"Ectodermal Dysplasia 11b, Hypohidrotic/Hair/Tooth Type, Autosomal Recessive","Eye diseases, Endocrine diseases, Oral diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",5,1,RANBP2,https://www.malacards.org/card/ectodermal_dysplasia_11b_hypohidrotic_hair_tooth_type_autosomal_recessive,Causative mutation,RANBP2,,
2.77,Autosomal Dominant Nonsyndromic Deafness 78,"Neuronal diseases, Cardiovascular diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",10,2,"OTOG, PCNX2",https://www.malacards.org/card/autosomal_dominant_nonsyndromic_deafness_78,,,,
2.77,Idh-Mutant Anaplastic Astrocytoma,"Neuronal diseases, Cancer diseases",10,2,"IDH2, TERT",https://www.malacards.org/card/idh_mutant_anaplastic_astrocytoma,,,,
2.77,Blepharochalasis,"Eye diseases, Skin diseases",10,2,"FKBP14, SLBP",https://www.malacards.org/card/blepharochalasis,,,,
2.76,"Cardiomyopathy, Dilated, 1x","Bone diseases, Neuronal diseases, Cardiovascular diseases, Muscle diseases, Immune diseases, Ear diseases, Genetic diseases, Rare diseases, Cancer diseases",7,1,FKTN,https://www.malacards.org/card/cardiomyopathy_dilated_1x,"Causative mutation, Genetic tests",FKTN,,
2.76,Autosomal Recessive Dyskeratosis Congenita 4,"Bone diseases, Eye diseases, Neuronal diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",7,1,TERT,https://www.malacards.org/card/autosomal_recessive_dyskeratosis_congenita_4,Causative mutation,TERT,,
2.76,Developmental And Epileptic Encephalopathy 1,"Liver diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",54,2,"CSNK1E, HYPK",https://www.malacards.org/card/developmental_and_epileptic_encephalopathy_1,Causative mutation,CSNK1E,,
2.76,Fundus Dystrophy,"Eye diseases, Neuronal diseases",554,3,"GRM6, IFT22, SLC7A14",https://www.malacards.org/card/fundus_dystrophy,Causative mutation,GRM6,,
2.72,Idh-Wildtype Anaplastic Astrocytoma,"Neuronal diseases, Cancer diseases",11,2,"IDH2, TERT",https://www.malacards.org/card/idh_wildtype_anaplastic_astrocytoma,,,,
2.72,Nervous System Disease,"Neuronal diseases, Immune diseases, Blood diseases, Rare diseases",986,4,"FUS, IDH2, PIK3CB, TERT",https://www.malacards.org/card/nervous_system_disease,,,,
2.71,Familial Paroxysmal Nonkinesigenic Dyskinesia,"Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",5,1,PRRT2,https://www.malacards.org/card/familial_paroxysmal_nonkinesigenic_dyskinesia,Causative mutation,PRRT2,,
2.71,Nijmegen Breakage Syndrome-Like Disorder,"Neuronal diseases, Respiratory diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",5,1,MRE11,https://www.malacards.org/card/nijmegen_breakage_syndrome_like_disorder,Causative mutation,MRE11,,
2.69,"Muscular Dystrophy-Dystroglycanopathy  , Type B, 4","Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",8,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_dystroglycanopathy_congenital_without_mental_retardation_type_b_4,"Causative mutation, Genetic tests",FKTN,,
2.69,Autosomal Recessive Intellectual Developmental Disorder,"Bone diseases, Gastrointestinal diseases, Nephrological diseases, Liver diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",108,3,"LMAN2L, PIGG, PIGO",https://www.malacards.org/card/autosomal_recessive_intellectual_developmental_disorder,,,,
2.69,Muscular Atrophy,"Bone diseases, Neuronal diseases, Muscle diseases, Rare diseases",142,3,"FKTN, FUS, KDSR",https://www.malacards.org/card/muscular_atrophy,,,,
