"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"isomiRs (isomiRdb)","alternative DROSHA processing","depleted","0.0069264","0.0069264","0.0207792","4","hsa-miR-17-3p; hsa-miR-342-5p; hsa-miR-1227-3p; hsa-miR-4769-5p"
"Annotations derived over miRTarBase (Gene Ontology)","C-C chemokine binding GO0019957","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-6793-5p; hsa-miR-504-3p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","microtubule associated complex GO0005875","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-1290; hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-504-3p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of calcineurin-NFAT signaling cascade GO0070885","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","polyubiquitin modification-dependent protein binding GO0031593","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-17-3p; hsa-miR-6076; hsa-miR-6877-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cell death GO0010942","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of keratinocyte proliferation GO0010837","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-5100; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of mRNA splicing, via spliceosome GO0048024","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-3652; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","stress-activated protein kinase signaling cascade GO0031098","enriched","0.0074444","0.0074444","0.502418","7","hsa-miR-4685-3p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-3652; hsa-miR-4456; hsa-miR-504-3p; hsa-miR-5698"
"Annotations derived over miRTarBase (Gene Ontology)","DNARNA helicase activity GO0033677","depleted","0.0074966","0.0074966","0.502418","6","hsa-miR-6805-3p; hsa-miR-940; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","Roundabout signaling pathway GO0035385","enriched","0.0074966","0.0074966","0.502418","6","hsa-miR-1185-2-3p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4456; hsa-miR-504-3p; hsa-miR-646"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of stress granule assembly GO0062029","depleted","0.0074966","0.0074966","0.502418","6","hsa-miR-6805-3p; hsa-miR-940; hsa-miR-4313; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"GO Biological process (miRPathDB)","regulation of gene expression","enriched","0.0074966","0.0074966","0.258479","6","hsa-miR-1185-2-3p; hsa-miR-17-3p; hsa-miR-6076; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-646"
"Annotations derived over miRTarBase (Gene Ontology)","axon GO0030424","enriched","0.0076101","0.0076101","0.502418","26","hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-6793-5p; hsa-miR-4456; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940; hsa-miR-6743-3p; hsa-miR-944; hsa-miR-4313; hsa-miR-5572; hsa-miR-6776-5p; hsa-miR-516a-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of inflammatory response GO0050728","enriched","0.0081705","0.0081705","0.502418","22","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-4456; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-4313; hsa-miR-1202; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","p38MAPK cascade GO0038066","enriched","0.0084068","0.0084068","0.502418","10","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-6877-5p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-4456; hsa-miR-646; hsa-miR-5698; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","protein-disulfide reductase activity GO0015035","enriched","0.0084068","0.0084068","0.502418","10","hsa-miR-1185-2-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-4456; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","NSL complex GO0044545","enriched","0.0084567","0.0084567","0.502418","3","hsa-miR-1185-2-3p; hsa-miR-6780a-5p; hsa-miR-4754"
"Gene Ontology (miRWalk)","GO0006200 atp catabolic process","depleted","0.0084567","0.0084567","0.286231","3","hsa-miR-3181; hsa-miR-320b; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","calcium-dependent cysteine-type endopeptidase activity GO0004198","enriched","0.0089025","0.0089025","0.502418","7","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-6877-5p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-185-3p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA transcription by RNA polymerase II GO0042789","enriched","0.0090478","0.0090478","0.502418","16","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443; hsa-miR-320d; hsa-miR-1224-5p; hsa-miR-4483; hsa-miR-940; hsa-miR-6743-3p; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","branching morphogenesis of an epithelial tube GO0048754","depleted","0.0093627","0.0093627","0.502418","4","hsa-miR-4313; hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","hindbrain development GO0030902","depleted","0.0093627","0.0093627","0.502418","4","hsa-miR-4313; hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ventral midline development GO0007418","depleted","0.0093627","0.0093627","0.502418","4","hsa-miR-4313; hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neurotransmitter transmembrane transporter activity GO0005326","enriched","0.0097973","0.0097973","0.502418","5","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Gene Ontology (miRWalk)","GO0006366 transcription from rna polymerase ii promoter","depleted","0.0097973","0.0097973","0.286231","5","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0006511 ubiquitin dependent protein catabolic process","depleted","0.0097973","0.0097973","0.286231","5","hsa-miR-940; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Pathways (miRWalk)","hsa04110 Cell cycle","depleted","0.0097973","0.0097973","0.276782","5","hsa-miR-31-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","BMP signaling pathway involved in heart development GO0061312","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","BMP signaling pathway involved in heart induction GO0003130","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","C21-steroid hormone biosynthetic process GO0006700","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","CRLF-CLCF1 complex GO0097058","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA-templated transcription termination GO0006353","enriched","0.010101","0.010101","0.502418","2","hsa-miR-1290; hsa-miR-17-3p"
"Annotations derived over miRTarBase (Gene Ontology)","GINS complex GO0000811","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Krueppel-associated box domain binding GO0035851","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","atrioventricular canal morphogenesis GO1905222","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cardiac atrium formation GO0003210","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cardiac jelly development GO1905072","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to lectin GO1990858","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to lipid GO0071396","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cholesterol monooxygenase side-chain-cleaving activity GO0008386","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","chromo shadow domain binding GO0070087","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ciliary neurotrophic factor receptor binding GO0005127","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","corticotropin hormone secreting cell differentiation GO0060128","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cortisol metabolic process GO0034650","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","embryonic heart tube anteriorposterior pattern specification GO0035054","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","equilibrioception GO0050957","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","extracellular matrix constituent, lubricant activity GO0030197","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glucocorticoid biosynthetic process GO0006704","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","macrophage activation involved in immune response GO0002281","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mesenchymal cell proliferation involved in ureteric bud development GO0072138","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mesenchyme development GO0060485","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","molecular sequestering activity GO0140313","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of Wnt signaling pathway involved in heart development GO0003308","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of calcium-independent cell-cell adhesion GO0051042","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of steroid biosynthetic process GO0010894","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pericardium development GO0060039","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","photoreceptor cell cilium GO0097733","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of Wnt signaling pathway by BMP signaling pathway GO0060804","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of astrocyte differentiation GO0048711","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of bone mineralization involved in bone maturation GO1900159","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of extracellular matrix constituent secretion GO0003331","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of neuroinflammatory response GO0150078","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of odontogenesis GO0042482","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of phosphatase activity GO0010922","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of reactive oxygen species biosynthetic process GO1903428","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of thalamus size GO0090067","enriched","0.010101","0.010101","0.502418","2","hsa-miR-4685-3p; hsa-miR-17-3p"
"Annotations derived over miRTarBase (Gene Ontology)","sensory perception of light stimulus GO0050953","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","serotonin binding GO0051378","enriched","0.010101","0.010101","0.502418","2","hsa-miR-4685-3p; hsa-miR-17-3p"
"Annotations derived over miRTarBase (Gene Ontology)","serotoninsodiumchloride symporter activity GO0005335","enriched","0.010101","0.010101","0.502418","2","hsa-miR-4685-3p; hsa-miR-17-3p"
"Annotations derived over miRTarBase (Gene Ontology)","thyroid-stimulating hormone-secreting cell differentiation GO0060129","depleted","0.010101","0.010101","0.502418","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Pathways (KEGG)","Phenylalanine metabolism","enriched","0.010101","0.010101","0.580015","2","hsa-miR-1290; hsa-miR-17-3p"
"Target genes (miRTarBase)","BMP2","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","CABP4","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","CDH6","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","CRLF1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","CYP11A1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","EPN1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","FAM136A","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","FOXRED2","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","GINS3","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","MUC17","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","PLCG2","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","PQLC1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","RPS16","enriched","0.010101","0.010101","0.461812","2","hsa-miR-1185-2-3p; hsa-miR-17-3p"
"Target genes (miRTarBase)","SETBP1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","SLC6A4","enriched","0.010101","0.010101","0.461812","2","hsa-miR-4685-3p; hsa-miR-17-3p"
"Target genes (miRTarBase)","TRIM28","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","UCK1","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","UQCRH","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Target genes (miRTarBase)","USH1G","depleted","0.010101","0.010101","0.461812","2","hsa-miR-6819-5p; hsa-miR-342-5p"
"Diseases (MNDR)","Acute myeloid leukemia","enriched","0.010101","0.010101","0.305936","2","hsa-miR-1290; hsa-miR-17-3p"
"GO Biological process (miRPathDB)","positive regulation of RNA biosynthetic process","enriched","0.010101","0.010101","0.258479","2","hsa-miR-1185-2-3p; hsa-miR-17-3p"
"GO Biological process (miRPathDB)","positive regulation of cellular biosynthetic process","enriched","0.010101","0.010101","0.258479","2","hsa-miR-1185-2-3p; hsa-miR-17-3p"
"GO Biological process (miRPathDB)","positive regulation of macromolecule biosynthetic process","enriched","0.010101","0.010101","0.258479","2","hsa-miR-1185-2-3p; hsa-miR-17-3p"
"GO Biological process (miRPathDB)","positive regulation of nucleic acid-templated transcription","enriched","0.010101","0.010101","0.258479","2","hsa-miR-1185-2-3p; hsa-miR-17-3p"
"Interactions (NPInter)","ADARB1","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","ANKRD13C","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","APPBP2","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","BUB1","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","CKMT1B","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","DNAJB9","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","FZD6","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","GFM1","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","GPR37","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","HNRNPA3","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
"Interactions (NPInter)","IRF2BP2","enriched","0.010101","0.010101","0.387834","2","hsa-miR-1290; hsa-miR-17-3p"
